file_path,file_size,file_md5,is_symlink,file_size_h,folder
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-04-22 20.42.32.jpg,169674.0,8ccd81dba553612d9ff059e9e8349ff6,False,165.7 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
/Users/arunpatro/My Drive/Photos/Photo 2013-04-22 09.38.05 PM (1).jpg,169674.0,8ccd81dba553612d9ff059e9e8349ff6,False,165.7 KB,/Users/arunpatro/My Drive/Photos
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 19.46.18.jpg,167052.0,43a2dd1b5bbeaca77755f63723636b2b,False,163.14 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 19.46.18-1.jpg,167052.0,43a2dd1b5bbeaca77755f63723636b2b,False,163.14 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual/04 DC CHOPPER CIRCUITS.pdf,164842.0,e2f4feaed9855e3f27302502cfc39360,False,160.98 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe4.pdf,164842.0,e2f4feaed9855e3f27302502cfc39360,False,160.98 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-12-23 15.09.01.jpg,163652.0,f3d2fa4bcf2f36fedf61bfcd6543fde2,False,159.82 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-12-23 15.09.01-1.jpg,163652.0,f3d2fa4bcf2f36fedf61bfcd6543fde2,False,159.82 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-19 Commutation of
Thyristor-Based Circuits
Part-I.pdf",161390.0,e9f278600e2add0a0f63c1139da9c14f,False,157.61 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-19 Commutation of
Thyristor-Based Circuits
Part-I (1).pdf",161390.0,e9f278600e2add0a0f63c1139da9c14f,False,157.61 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-19 Commutation of
Thyristor-Based Circuits
Part-I.pdf",161390.0,e9f278600e2add0a0f63c1139da9c14f,False,157.61 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials/Soln 1_2 tut3.pdf,159749.0,9ab007cdeee8d77f9bb621f2806fdec7,False,156.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts/Soln 1_2 tut3.pdf,159749.0,9ab007cdeee8d77f9bb621f2806fdec7,False,156.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-22 Fly-Back Type Switched
Mode Power Supply.pdf",158495.0,8dd65fcd73ff6d102e55abe5270ea657,False,154.78 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-22 Fly-Back Type Switched
Mode Power Supply.pdf",158495.0,8dd65fcd73ff6d102e55abe5270ea657,False,154.78 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures/01 lecture1.pdf,155880.0,09e1dac8f966051a657c859ea4b31a8e,False,152.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides/1 lecture1.pdf,155880.0,09e1dac8f966051a657c859ea4b31a8e,False,152.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-23 Forward Type Switched
Mode Power Supply.pdf",155034.0,253d638c4d89aa43505f8bfb61930e75,False,151.4 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-23 Forward Type Switched
Mode Power Supply.pdf",155034.0,253d638c4d89aa43505f8bfb61930e75,False,151.4 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (8).jpg,151905.0,34e60a5496637b37c114cfba92585d45,False,148.34 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (8).jpg,151905.0,34e60a5496637b37c114cfba92585d45,False,148.34 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 19.47.07.jpg,151181.0,9c555ef1a677d43e97beb92168dc3fe7,False,147.64 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-11-03 19.47.07-1.jpg,151181.0,9c555ef1a677d43e97beb92168dc3fe7,False,147.64 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/assign3_psp.pdf,151056.0,c5d2b3038c5b084f1cfab1aa0b16068c,False,147.52 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/prob assgnmnts/assign3_psp.pdf,151056.0,c5d2b3038c5b084f1cfab1aa0b16068c,False,147.52 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/prob assgnmnts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual/10 SINGLE PHASE FRONT-END CONVERTER.pdf,148253.0,196cb24064161c4c68983941ad176f4a,False,144.78 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Manual
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual/pe11.pdf,148253.0,196cb24064161c4c68983941ad176f4a,False,144.78 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Lab Manual
/Users/arunpatro/My Drive/Certificates/PAN Arun.jpg,148191.0,3f91391703c4c316bd37bd83d23eb9ba,False,144.72 KB,/Users/arunpatro/My Drive/Certificates
/Users/arunpatro/My Drive/Google Photos/2017/IMG-20170724-WA0005.jpg,148191.0,3f91391703c4c316bd37bd83d23eb9ba,False,144.72 KB,/Users/arunpatro/My Drive/Google Photos/2017
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-38 Other Popular PWM
Techniques.pdf",147271.0,0ce4be8c9ac44cca45b1609c7cf84107,False,143.82 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-38 Other Popular PWM
Techniques.pdf",147271.0,0ce4be8c9ac44cca45b1609c7cf84107,False,143.82 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-25 Design of Transformer for
Switched Mode Power
Supply (SMPS) Circuits.pdf",146431.0,44ba5741c82453f15e170b7c27c29021,False,143.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-25 Design of Transformer for
Switched Mode Power
Supply (SMPS) Circuits.pdf",146431.0,44ba5741c82453f15e170b7c27c29021,False,143.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts/Tutorial 4.pdf,145818.0,04c2acec6b406b09f374ab2b4aa32dc9,False,142.4 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Tuts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials/Tutorial 4.pdf,145818.0,04c2acec6b406b09f374ab2b4aa32dc9,False,142.4 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Controls/Control Systems Tutorials
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-26 AC to AC Voltage
Converters.pdf",142574.0,661f47009cca84cf49da7eef035421e1,False,139.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-26 AC to AC Voltage
Converters.pdf",142574.0,661f47009cca84cf49da7eef035421e1,False,139.23 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/assign4_psp.pdf,142092.0,11adaca3800b61c50fde063b2c4ebbbe,False,138.76 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/prob assgnmnts/assign4_psp.pdf,142092.0,11adaca3800b61c50fde063b2c4ebbbe,False,138.76 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/ProbStoc/prob assgnmnts
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-31 Three-phase to Three-
phase Cyclo-converters.pdf",141488.0,27773c0759fbc06b6b898db3430f34ef,False,138.17 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-31 Three-phase to Three-
phase Cyclo-converters.pdf",141488.0,27773c0759fbc06b6b898db3430f34ef,False,138.17 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-37 Sine PWM and its
Realization.pdf",135763.0,607fed1bffd58a24ead5892e3fd0510a,False,132.58 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-37 Sine PWM and its
Realization.pdf",135763.0,607fed1bffd58a24ead5892e3fd0510a,False,132.58 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
/Users/arunpatro/My Drive/Google Photos/2015/IMG-20150916-WA0010.jpg,135387.0,3db50dfdaab7e5f55e7e4d45d29a9e49,False,132.21 KB,/Users/arunpatro/My Drive/Google Photos/2015
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/3D + Quantum/IMG-20150916-WA0010 (1).jpg,135387.0,3db50dfdaab7e5f55e7e4d45d29a9e49,False,132.21 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/3D + Quantum
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/3D + Quantum/IMG-20150916-WA0010.jpg,135387.0,3db50dfdaab7e5f55e7e4d45d29a9e49,False,132.21 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/3D + Quantum
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/9 Flyback Converter/UC3842-3845_SMPS_Controller[18].pdf,131072.0,dc4f64f7b3682bea7f7404e3caf21f38,False,128.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/9 Flyback Converter
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/9 Flyback Converter/UC3842-3845_SMPS_Controller[18].pdf,131072.0,dc4f64f7b3682bea7f7404e3caf21f38,False,128.0 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/9 Flyback Converter
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-35 3-Phase Voltage Source
Inverter With Square
Wave Output.pdf",128644.0,2edecb2dd4e2e260d24027a66e4d1159,False,125.63 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-35 3-Phase Voltage Source
Inverter With Square
Wave Output.pdf",128644.0,2edecb2dd4e2e260d24027a66e4d1159,False,125.63 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-33 Introduction to Voltage
Source Inverters.pdf",121899.0,2727aebb74055f83d6a42ece08f6af54,False,119.04 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-33 Introduction to Voltage
Source Inverters.pdf",121899.0,2727aebb74055f83d6a42ece08f6af54,False,119.04 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/163.jpg,120286.0,3b41c900b6717b32f7452bd6d7e8d13e,False,117.47 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/163 (1).jpg,120286.0,3b41c900b6717b32f7452bd6d7e8d13e,False,117.47 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/Photos/Photo 2013-04-22 09.38.05 PM.jpg,117414.0,2462eef340b06341c9d78baa4f30068d,False,114.66 KB,/Users/arunpatro/My Drive/Photos
/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads/2013-04-19 15.23.30.jpg,117414.0,2462eef340b06341c9d78baa4f30068d,False,114.66 KB,/Users/arunpatro/My Drive/Backup/Dropbox/Camera Uploads
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-36 3-Phase Pulse Width
Modulated (PWM)
Inverter.pdf",116762.0,4ba879a45b282dbd64874ea28fd10126,False,114.03 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-36 3-Phase Pulse Width
Modulated (PWM)
Inverter.pdf",116762.0,4ba879a45b282dbd64874ea28fd10126,False,114.03 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-21 Introduction to Switched-
Mode Power Supply
(SMPS) Circuits.pdf",110019.0,ad1a53482d1d6825d2eacf97c379bd83,False,107.44 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-21 Introduction to Switched-
Mode Power Supply
(SMPS) Circuits.pdf",110019.0,ad1a53482d1d6825d2eacf97c379bd83,False,107.44 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL/L-40 Load-commutated
Current Source Inverter
(CSI) .pdf",108198.0,d2f2e4d026031a7f1e54d10d7fa122dd,False,105.66 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Power EC NPTEL
"/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL/L-40 Load-commutated
Current Source Inverter
(CSI) .pdf",108198.0,d2f2e4d026031a7f1e54d10d7fa122dd,False,105.66 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Power EC NPTEL
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/coherent.pdf,100920.0,bf72aece40a536971a58635cf396ef92,False,98.55 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/coherent (1).pdf,100920.0,bf72aece40a536971a58635cf396ef92,False,98.55 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides/11 lecture18 unsym faults.pdf,99820.0,465bebb1032e662a384fa04d032380a5,False,97.48 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures/Unbalanced Faults.pdf,99820.0,465bebb1032e662a384fa04d032380a5,False,97.48 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures
/Users/arunpatro/My Drive/ARCHIVE/SOP Samples from Raunak/gradschooltalk.pdf,94489.0,8a1bc22b3e30d380bec5e6e6c686e934,False,92.27 KB,/Users/arunpatro/My Drive/ARCHIVE/SOP Samples from Raunak
/Users/arunpatro/My Drive/Graduate School Applications/gradschooltalk.pdf,94489.0,8a1bc22b3e30d380bec5e6e6c686e934,False,92.27 KB,/Users/arunpatro/My Drive/Graduate School Applications
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/160 (1).jpg,89518.0,90271573de0ef30d209047e7ec524e24,False,87.42 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/160.jpg,89518.0,90271573de0ef30d209047e7ec524e24,False,87.42 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/159.jpg,84012.0,253633da85537bfb20c082c0b034f1ab,False,82.04 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/159 (1).jpg,84012.0,253633da85537bfb20c082c0b034f1ab,False,82.04 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/Certificates/cancelled_cheque.jpeg,78645.0,ea1162c320bfa3766378a13f32028dc9,False,76.8 KB,/Users/arunpatro/My Drive/Certificates
/Users/arunpatro/My Drive/Certificates/cancelled_cheque 2.jpeg,78645.0,ea1162c320bfa3766378a13f32028dc9,False,76.8 KB,/Users/arunpatro/My Drive/Certificates
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs/DSC (8)_1.jpg,73431.0,4e59d10c8a8ff02a05f7f010e8516d7c,False,71.71 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/backs
/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2/DSC (8)_1.jpg,73431.0,4e59d10c8a8ff02a05f7f010e8516d7c,False,71.71 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/BTP/btp/results/shankar-2
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Papers/Power Electronics (1).pdf,71006.0,7b484a2cb46c4a5e6433553ea839a7c1,False,69.34 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Papers
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/power-electronics/Power Electronics/Power Tut/Power Electronics END 2011.pdf,71006.0,7b484a2cb46c4a5e6433553ea839a7c1,False,69.34 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/power-electronics/Power Electronics/Power Tut
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/162 (1).jpg,70916.0,e702ec02865a5753d30ebbf000e36091,False,69.25 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/162.jpg,70916.0,e702ec02865a5753d30ebbf000e36091,False,69.25 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/power-electronics/Power Electronics/Power Tut/Power Electronics mid 2012.pdf,70672.0,f029162f9f184c82884f0b0a39af0d69,False,69.02 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/power-electronics/Power Electronics/Power Tut
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Papers/Power Electronics.pdf,70672.0,f029162f9f184c82884f0b0a39af0d69,False,69.02 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Papers
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides/9 lecture16 sym component.pdf,69418.0,6ee4efcffe245fa014102f19074dd77c,False,67.79 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures/Sym Components.pdf,69418.0,6ee4efcffe245fa014102f19074dd77c,False,67.79 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/161 (1).jpg,69251.0,50710a6f66e494fe7d7e19c5c1f014eb,False,67.63 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand/161.jpg,69251.0,50710a6f66e494fe7d7e19c5c1f014eb,False,67.63 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power EC/Regulators Umanand
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures/06 Newton Raphson and Fast Decoupled.pdf,67352.0,c90022b37a1296e2ad4e97f4be48cf28,False,65.77 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/lectures
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides/7 lecture6 numerical solutions.pdf,67352.0,c90022b37a1296e2ad4e97f4be48cf28,False,65.77 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 6/Power Systems/slides
/Users/arunpatro/My Drive/Google Photos/2015/Raunak Chitlangia 20151015_030205.jpg,60352.0,c52384e8c69fd7421c1547f8ba68fbef,False,58.94 KB,/Users/arunpatro/My Drive/Google Photos/2015
/Users/arunpatro/My Drive/Photos/Year's end coffee/Raunak Chitlangia 20151015_030205.jpg,60352.0,c52384e8c69fd7421c1547f8ba68fbef,False,58.94 KB,/Users/arunpatro/My Drive/Photos/Year's end coffee
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/7 DC Motor Control/Speed Back EMF No load Open Loop.jpg,60152.0,7eb323e0ea8c0026c0c3e94a0599b883,False,58.74 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/7 DC Motor Control
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/7 DC Motor Control/Speed Back EMF No load Open Loop.jpg,60152.0,7eb323e0ea8c0026c0c3e94a0599b883,False,58.74 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/7 DC Motor Control
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/7 DC Motor Control/FiringAngle_Speed.jpg,57996.0,23fa1d545b339511f88febb9b9a8672e,False,56.64 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Lab Record/Readings + Graphs + Docs/7 DC Motor Control
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/7 DC Motor Control/FiringAngle_Speed.jpg,57996.0,23fa1d545b339511f88febb9b9a8672e,False,56.64 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Power Electronics Lab/Readings + Graphs + Docs/7 DC Motor Control
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/Tuts/T05.pdf,52323.0,a167c17f4a14f2bf8b264fe3caa25a22,False,51.1 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/Tuts
/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/Tuts/T05 (1).pdf,52323.0,a167c17f4a14f2bf8b264fe3caa25a22,False,51.1 KB,/Users/arunpatro/My Drive/IIT - KGP/Acads/Semester 5/Quantum/Tuts
